Vuln_ID,Brand,ProdType,Category,Price,Ydif,Protocols,DataStorage,PersonalInfo,CommCap,AuthEncryption,CWE-ID1,CWE-ID2,Information Gathering,Social Engineering,State Attack,Function Abuse,Brute Force,Illegal Access,Data Manipulation,Injection
CVE-2019-7163,Alcatel,Mobile Router,Telecomm,81,2,"TCPIP, DSP, MTP",Local,No,"WiFi, LTE, HSPA, GSM, USB",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-7297,D-Link,WiFi Router,Telecomm,81,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-7298,D-Link,WiFi Router,Telecomm,81,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-7311,Linksys,WiFi Router,Telecomm,81,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB, eSATA",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-7315,Genie,Smart Camera,Smart Home,81,3,TCPIP,Local,No,Ethernet,None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-7388,D-Link,WiFi Router,Telecomm,81,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-7389,D-Link,WiFi Router,Telecomm,81,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-7390,D-Link,WiFi Router,Telecomm,81,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-7391,Zyxel,WiFi Router,Telecomm,81,1,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, WAN, USB, Phone",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-7579,Linksys,WiFi Router,Telecomm,81,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB, eSATA",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-7736,D-Link,WiFi Router,Telecomm,81,2,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-9123,D-Link,WiFi Router,Telecomm,81,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-9124,D-Link,WiFi Router,Telecomm,81,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-9125,D-Link,WiFi Router,Telecomm,318,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,CWE-284,1,1,0,0,0,1,1,1
CVE-2019-9126,D-Link,WiFi Router,Telecomm,65,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-9556,FiberHome,WiFi Router,Telecomm,32,6,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-9676,Dahua,Smart Camera,Smart Home,65,2,"TCPIP, MTP",Local,No,"Ethernet, MicroSD",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-9677,Dahua,Smart Camera,Smart Home,65,2,"TCPIP, MTP",Local,No,"Ethernet, MicroSD",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-9678,Dahua,Smart Camera,Smart Home,65,2,"TCPIP, MTP",Local,No,"Ethernet, MicroSD",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2019-9679,Dahua,Smart Camera,Smart Home,99,2,"TCPIP, MTP",Local,No,"Ethernet, MicroSD",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2019-9680,Dahua,Smart Camera,Smart Home,306,2,"TCPIP, MTP",Local,No,"Ethernet, MicroSD",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2019-9681,Dahua,Smart Camera,Smart Home,121,2,"TCPIP, MTP",Local,No,"Ethernet, MicroSD",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2019-9682,Dahua,Smart Camera,Smart Home,121,1,"TCPIP, MTP, RS232",Local,No,"Ethernet, USB, Serial, RS485",None,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2019-9871,Jector,Smart TV,Smart Home,121,3,"TCPIP, MTP",Local,Yes,"WiFi, Ethernet, Coaxial, USB",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2019-9955,Zyxel,Unified Access Gateway,Telecomm,1034,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10173,Comtrend,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, Phone, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10176,Yale,Smart Camera,Smart Home,309,4,"TCPIP, MTP",Local,No,"WiFi, Ethernet, MicroSD, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10213,D-Link,WiFi Router,Telecomm,309,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10214,D-Link,WiFi Router,Telecomm,65,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-10215,D-Link,WiFi Router,Telecomm,130,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10216,D-Link,WiFi Router,Telecomm,322,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10262,Xiaomi ,Smart Speaker,Smart Home,104,1,"TCPIP, GATT",Remote,Yes,"WiFi, Bluetooth",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10263,Xiaomi ,Smart Speaker,Smart Home,32,1,"TCPIP, GATT",Remote,Yes,"WiFi, Bluetooth",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10513,iCatch,DVR,Smart Home,1034,2,"TCPIP, MTP",Local,No,"Ethernet, USB, e-SATA",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10514,iCatch,DVR,Smart Home,649,2,"TCPIP, MTP",Local,No,"Ethernet, USB, e-SATA",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10558,Tesla,Smart Car,Other,649,3,"TCPIP, GATT, DSP, MTP",Local,Yes,"WiFi, Bluetooth, LTE, USB",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10823,Draytek,Router,Telecomm,13,6,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-10824,Draytek,Router,Telecomm,18,6,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-10825,Draytek,Router,Telecomm,27,6,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-10826,Draytek,Router,Telecomm,88,6,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10827,Draytek,Router,Telecomm,133,6,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-10828,Draytek,Router,Telecomm,133,6,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-10881,TP-Link,WiFi Router,Telecomm,133,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-10882,TP-Link,WiFi Router,Telecomm,133,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10883,TP-Link,WiFi Router,Telecomm,133,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-10884,TP-Link,WiFi Router,Telecomm,133,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10885,TP-Link,WiFi Router,Telecomm,51,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10886,TP-Link,WiFi Router,Telecomm,165,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10887,TP-Link,WiFi Router,Telecomm,114,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10888,TP-Link,WiFi Router,Telecomm,50,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10916,TP-Link,WIFi Extender,Telecomm,778,3,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10923,NETGEAR,WiFi Router,Telecomm,778,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10924,NETGEAR,WiFi Router,Telecomm,71,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-10925,NETGEAR,WiFi Router,Telecomm,60,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10926,NETGEAR,WiFi Router,Telecomm,60,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,CWE-693,1,1,1,1,1,1,1,0
CVE-2020-10927,NETGEAR,WiFi Router,Telecomm,518,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-10928,NETGEAR,WiFi Router,Telecomm,99,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-10929,NETGEAR,WiFi Router,Telecomm,102,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-682,,0,0,0,0,0,0,1,0
CVE-2020-10930,NETGEAR,WiFi Router,Telecomm,130,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10971,Wavlink,WIFi Extender,Telecomm,231,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10972,Wavlink,WiFi Router,Telecomm,65,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-10973,Wavlink,WiFi Router,Telecomm,195,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-10974,Wavlink,WiFi Router,Telecomm,99,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-10986,Tenda,WiFi Router,Telecomm,518,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-10987,Tenda,WiFi Router,Telecomm,518,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-10988,Tenda,WiFi Router,Telecomm,174,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-10989,Tenda,WiFi Router,Telecomm,174,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11445,TP-Link,Smart Camera,Smart Home,174,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, MicroSD",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-11449,Technicolor,WiFi Router,Telecomm,174,10,TCPIP,Local,No,"WiFi, Ethernet, WAN",None,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-11539,Tata Sonata,Smart Band,Wearable,130,1,GATT,Local,No,Bluetooth,Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-11549,NETGEAR,WiFi system,Telecomm,195,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-11550,NETGEAR,WiFi Router,Telecomm,130,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-11551,NETGEAR,WiFi Router,Telecomm,195,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-11617,THOMPSON,DVB,Other,195,1,TCPIP,Local,No,"Ethernet, Coaxial",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-11768,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11769,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11770,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11771,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11772,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11773,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11774,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11775,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11776,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11777,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11778,NETGEAR,WiFi Router,Telecomm,3908,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11779,NETGEAR,WiFi Router,Telecomm,130,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11780,NETGEAR,WiFi Router,Telecomm,306,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11781,NETGEAR,WiFi Router,Telecomm,241,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11782,NETGEAR,WiFi Router,Telecomm,89,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11783,NETGEAR,WiFi Router,Telecomm,49,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11784,NETGEAR,WiFi Router,Telecomm,266,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11785,NETGEAR,WiFi Router,Telecomm,29,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11786,NETGEAR,WiFi Router,Telecomm,309,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11787,NETGEAR,WiFi Router,Telecomm,309,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11788,NETGEAR,WiFi Router,Telecomm,174,7,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-11789,NETGEAR,WiFi Router,Telecomm,99,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11790,NETGEAR,WiFi Router,Telecomm,309,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11792,NETGEAR,WiFi Router,Telecomm,333,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-11950,VIVOTEK,Smart Camera,Smart Home,524,1,"TCPIP, MTP",Local,No,"Ethernet, MicroSD",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-11959,Xiaomi ,WiFi Router,Telecomm,147,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-11961,Xiaomi ,WiFi Router,Telecomm,147,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-12020,Baxter,Compounding System,Medical,1381,16,TCPIP,Local,No,Ethernet,None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-12023,Philips,Vital signs monitor,Medical,2614,8,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-12024,Baxter,Compounding System,Medical,,#VALUE!,TCPIP,Local,No,Ethernet,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-12032,Baxter,Compounding System,Medical,,#VALUE!,TCPIP,Local,No,Ethernet,None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12036,Baxter,Multiple Therapies System,Medical,,#VALUE!,TCPIP,Local,No,Ethernet,None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12040,Baxter,Infusion System System,Medical,,#VALUE!,TCPIP,Local,No,Ethernet,None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12041,Baxter,Infusion System System,Medical,,#VALUE!,TCPIP,Local,No,"WiFi, Ethernet",None,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-12043,Baxter,Infusion System System,Medical,,#VALUE!,TCPIP,Local,No,"WiFi, Ethernet",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-12045,Baxter,Infusion System System,Medical,,#VALUE!,TCPIP,Local,No,"WiFi, Ethernet",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-12047,Baxter,Infusion System System,Medical,,#VALUE!,TCPIP,Local,No,"WiFi, Ethernet",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-12048,Phoenix,Hemodialysis Delivery System,Medical,500,10,TCPIP,Local,No,Ethernet,None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12109,TP-Link,Smart Camera,Smart Home,184,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, MicroSD",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-12110,TP-Link,Smart Camera,Smart Home,184,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, MicroSD",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-12111,TP-Link,Smart Camera,Smart Home,184,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, MicroSD",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-12246,Beeline,Router,Telecomm,130,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-12266,Wavlink,WiFi Router,Telecomm,46.4,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-12280,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12281,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12282,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12447,ONKYO,Radio Receiver,Smart Home,400,2,"TCPIP, GATT, MTP",Local,No,"WiFi, Ethernet, Bluetooth, USB",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-12500,RocketLinx ,Ethernet Switch,Telecomm,1055,1,TCPIP,Local,No,Ethernet,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-12501,RocketLinx ,Ethernet Switch,Telecomm,1055,1,TCPIP,Local,No,Ethernet,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-12502,RocketLinx ,Ethernet Switch,Telecomm,1055,1,TCPIP,Local,No,Ethernet,None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12503,RocketLinx ,Ethernet Switch,Telecomm,1055,1,TCPIP,Local,No,Ethernet,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-12504,RocketLinx ,Ethernet Switch,Telecomm,1055,1,TCPIP,Local,No,Ethernet,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-12774,D-Link,WiFi Router,Telecomm,99.95,7,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL,Phone, Console",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-12837,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-12838,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-12839,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-12840,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12841,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-12842,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-12843,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13119,Gogogate,Smart Gate,Smart Home,249,1,"TCPIP, GATT, RF, MTP",Local,Yes,"WiFi, USB, ISM, Bluetooth",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13135,D-Link,Smart Plug,Smart Home,64.49,6,TCPIP,Local,No,WiFi,Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13136,D-Link,WiFi Router,Telecomm,64.49,6,TCPIP,Local,No,WiFi,Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13150,D-Link,WiFi Router,Telecomm,33.4,10,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, Phone, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-13224,TP-Link,Smart Camera,Smart Home,184,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, MicroSD",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13245,NETGEAR,WiFi Router,Telecomm,195,7,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-13364,Zyxel,Smart Storage,Other,287,3,"TCPIP, MTP",Local,Yes,"Ethernet, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-13365,Zyxel,Smart Storage,Other,287,3,"TCPIP, MTP",Local,Yes,"Ethernet, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-13389,Tenda,WiFi Router,Telecomm,92,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13390,Tenda,WiFi Router,Telecomm,92,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13391,Tenda,WiFi Router,Telecomm,92,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13392,Tenda,WiFi Router,Telecomm,92,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
